state	root	nonSwedish
26080000	1937.849852767664	2001.9575608426615
26100000	1948.2153813072612	2001.3745427248457
26120000	1921.5208172504567	2001.2740153354791
26140000	None	2000.4353432650014
26160000	None	2001.6177853841289
26180000	None	2002.6036744933008
26200000	None	2001.2947464681386
26220000	1957.4671030276115	2003.9168216110434
26240000	None	2003.4981638339873
26260000	1959.4130295892865	2003.318895386089
26280000	None	2000.7334835020793
26300000	1960.8293627337935	2004.3192683622938
26320000	1962.3072286108606	2003.7050508559123
26340000	1960.2804491224413	2004.0057441559857
26360000	1959.3432852561127	2005.4542717858576
26380000	1968.8006739688826	2006.645881008714
26400000	None	2006.8129029042893
26420000	1967.5147229380689	2005.8162993289748
26440000	None	2004.7973188939516
26460000	None	2004.9914577644872
26480000	None	2006.3154153497055
26500000	None	2004.369736128305
26520000	None	2002.2280831426306
26540000	None	2002.5835631914288
26560000	None	2000.4625532032067
26580000	None	2001.2865918018022
26600000	None	2000.6742947217365
26620000	None	2001.7065784592614
26640000	1941.101551149773	2000.0606098052228
26660000	1951.388498794351	2001.1188116377714
26680000	1954.2786382723527	2003.76471910743
26700000	1962.9467659788006	2005.1295971905415
26720000	1959.9754334336785	2003.5010810244596
26740000	1955.4964559705213	2002.3863928497258
26760000	1939.0623438397856	2001.4960207398242
26780000	1932.594819418648	1996.0632660916485
26800000	1927.0049314810828	1995.864430021919
26820000	None	1994.4534056246507
26840000	None	1998.5881305571281
26860000	1934.1904220587085	1997.5783943233423
26880000	1931.075684703294	1998.7626538739116
26900000	None	1994.2077490788568
26920000	1937.2452133169968	1997.9026544412316
26940000	1930.0294555336977	1995.720696933835
26960000	1914.431135483494	1992.9448830359606
26980000	1919.3202278096207	1995.9564569923195
27000000	1916.6745417542297	1992.2015613789226
27020000	1930.977581834614	1999.2327998525634
27040000	1914.0926824000865	1994.8976016385272
27060000	1932.3175183648777	1997.340090163924
27080000	1942.0472903894056	2001.6300096427613
27100000	1949.9226158323781	2002.7466931628376
27120000	1961.6911910376373	2004.6021412511209
27140000	None	2003.4309911656233
27160000	1955.5892004835418	2003.4205165781343
27180000	1954.5238051278207	2002.8396496119603
27200000	1953.6411121086055	2003.8465919971982
27220000	1961.8649503157128	2005.3615734153373
27240000	1961.2197843825963	2004.4273310375734
27260000	1958.676534984385	2002.2386444560852
27280000	1965.0604137594607	2004.6974560337098
27300000	None	2004.6270090532053
27320000	1962.2280380222185	2005.219377623742
27340000	None	2006.507383926152
27360000	None	2003.4294372043466
27380000	1958.2834049907833	2003.0890701457392
27400000	None	2001.994284467968
27420000	None	2001.9676744797907
27440000	1954.1410559004266	2003.0775183221544
27460000	1955.533670932102	2004.0218594155792
27480000	1948.55101739308	2002.8157386800601
27500000	None	2002.732023901568
27520000	1954.8414155101566	2003.0338903773609
27540000	1936.1547180342238	1998.326178653186
27560000	1950.311438190132	2000.8052677149838
27580000	1944.9859296520895	2000.680036072604
27600000	None	2002.2387889495794
27620000	None	2003.5159123620738
27640000	1961.492330215026	2002.541508362823
27660000	1947.7027562994374	2001.6537324318965
27680000	1945.9721340060187	2001.1809401477924
27700000	1946.3067487769895	1999.8402225138866
27720000	1947.6105472510778	2001.804017391716
27740000	1953.7232377708906	2003.9923249767655
27760000	1952.753334605225	2003.363565366021
27780000	None	2002.8111639951246
27800000	1958.510053356221	2004.1208567151443
27820000	None	2005.1198475826463
27840000	None	2002.3177655591917
27860000	1956.2813582931217	2002.5549027438874
27880000	None	2002.370825980205
27900000	None	2002.1710971770833
27920000	1956.7783097290837	2002.701360494134
27940000	1959.8913548168046	2003.1316925105878
27960000	None	2003.5056221761213
27980000	None	2004.4114529721573
28000000	None	2001.6824109331747
28020000	1953.0964641834682	2003.5261001459487
28040000	1955.0007373805186	2002.9742778420602
28060000	1948.5924509207507	2002.6194694233975
28080000	None	2001.1726936406067
28100000	None	2001.287759281312
28120000	1938.9308942911264	1999.4373591006931
28140000	1947.855185142268	2000.440981580981
28160000	1936.3785429330885	1998.8413231206503
28180000	None	1999.0217776524325
28200000	None	1998.7791330540854
28220000	1946.9235504747098	2001.1211970579197
28240000	None	2000.1595158134896
28260000	1959.9359041014923	2003.8931565693292
28280000	None	2004.0911231155312
28300000	1958.2140998229002	2004.7256792202063
28320000	1958.6672164724573	2002.6738421203197
28340000	None	2002.981770010632
28360000	1944.257996364273	2000.6152279787468
28380000	1954.6956730718405	2001.1967608110522
28400000	1941.763088643354	2000.2796539598892
28420000	1959.7451369612768	2003.0763091525123
28440000	1957.0624444729226	2002.5726484479385
28460000	1930.0855548633365	1990.876316267943
28480000	1919.0416994741272	1995.7185715421238
28500000	1933.098791088337	1997.0215146286419
28520000	1940.816351137768	2000.078735758152
28540000	1950.2753158065054	2002.8381273913994
28560000	1949.0092055277917	2001.4488257177281
28580000	None	1998.7203766460327
28600000	None	1999.6815198842226
28620000	1925.8849557465455	1997.4767039726269
28640000	None	1998.951748173632
28660000	1930.6122920370694	1996.7336370156147
28680000	1940.6866094302377	1998.9463572722418
28700000	1937.1873428936865	1998.314371366947
28720000	None	1996.7168682172244
28740000	None	1997.311196002944
28760000	1917.7578668805297	1995.0954305986802
28780000	None	1991.9856744949798
28800000	1918.3454185538633	1994.1355139099867
28820000	1904.034130446239	1993.8194157318123
28840000	None	1992.5872992500567
28860000	None	1993.5148380259277
28880000	1936.4100363786697	1994.9609687619054
28900000	1934.0139117355382	1982.195611623168
28920000	1922.1773300265534	1988.250013985749
28940000	1934.2928111578306	1996.821879571089
28960000	1917.7562572279226	1994.2344661866066
28980000	1913.3263985807132	1992.576136054526
29000000	1905.6917676346677	1990.3608630968101
29020000	1914.7457145302396	1991.2813603928969
29040000	None	1991.7987079099744
29060000	None	1995.8676662938083
29080000	1946.5467404911824	2000.7320091605504
29100000	None	2000.8241980037271
29120000	1937.4253143283927	1999.986747851135
29140000	None	2002.496727132188
29160000	1949.7761295620116	2002.7795168396156
29180000	None	2001.6346016278471
29200000	1946.066589663848	2001.9871553864386
29220000	1952.1836708310966	2002.7766188124378
29240000	None	2002.333383785715
29260000	1963.2061838962027	2004.0866073789823
29280000	1958.165038471816	2003.9283921726474
29300000	None	2002.994065219572
29320000	None	2004.163301766207
29340000	1953.0264734291684	2002.9360551793466
29360000	1953.4779971306184	2004.786942357547
29380000	1963.7462923898197	2004.1902740022604
29400000	None	2003.9496734768506
29420000	None	2003.5714081610924
29440000	1952.6432304922273	2002.1542081940252
29460000	1952.0610984633674	2001.9749741224848
29480000	None	2002.950420342283
29500000	1954.756940390848	2002.647839899173
29520000	1956.3468058633084	2003.425093890131
29540000	None	2001.8712323112318
29560000	1953.2550651121212	2002.719856192502
29580000	None	2001.2703814713182
29600000	1951.9032813626739	2004.6146788159008
29620000	None	2003.8296230624203
29640000	1958.6077846271867	2003.9514222564278
29660000	1966.061769619257	2004.5907171481217
29680000	None	2003.3712470541343
29700000	None	2003.7191596203415
29720000	None	2003.8615939932006
29740000	None	2001.8008079820706
29760000	1962.056638441108	2004.5756591176316
29780000	None	2004.8195616685025
29800000	1957.504172074211	2003.4758205336386
29820000	1962.2758252782617	2004.0955345158534
29840000	None	2001.6894775061307
29860000	1952.2038511424844	2001.437987486255
29880000	1950.574796557021	2002.4431703723178
29900000	None	2003.1563362129482
29920000	1950.8255484099438	2002.3978166518264
29940000	1937.3458603450463	2000.4934262023748
29960000	1950.0257387421666	2001.8014815023184
29980000	1947.1818647344985	2000.8016624262407
30000000	1955.9225169647862	2003.1242483880374
30020000	None	2000.9345495250686
30040000	1950.3225096612448	2000.8147255433882
30060000	1949.3673659622966	2000.9561027330165
30080000	None	1997.2466062423628
30100000	None	1998.9800431070412
30120000	1947.125920750865	2000.2570662032701
30140000	None	1998.1683632112693
30160000	None	1999.9979633307564
30180000	1949.5957505570937	2001.7792704548042
30200000	1946.6665148130314	2001.1275608975302
30220000	None	2003.3911518571922
30240000	1951.4315701564046	2002.741700558052
30260000	1945.000572938648	1999.580817500755
30280000	None	2001.506021996644
30300000	None	2000.3182521091696
30320000	1939.5122642049962	1998.2501824514443
30340000	1944.9274706512756	2002.7867135481135
30360000	1964.9256751611053	2004.7238627151305
30380000	None	2004.7028686538408
30400000	1948.8841006598502	2002.1749551950202
30420000	1939.7986646054655	2001.4422917618629
30440000	1939.733513637349	2001.2262101547462
30460000	1952.533690260523	2002.2972689392393
30480000	1953.1223671951016	2003.247722240113
30500000	1936.8019483393077	1999.7544227402245
30520000	1947.8259283426949	2002.2070977724172
30540000	1953.4852358731596	2003.7454835136848
30560000	1949.3186520286968	2003.1717566669906
30580000	None	2004.1139542024398
30600000	1955.257336378698	2004.5131441860615
30620000	1956.3100401768227	2004.9394310767416
30640000	None	2004.927419296367
30660000	None	2005.325769040216
30680000	None	2006.0766138568927
30700000	1964.871210569351	2006.056685153653
30720000	1962.0283962722208	2005.2936712551054
30740000	None	2005.7598451745014
30760000	1954.913051053873	2004.5629742188398
30780000	None	2005.1321670812456
30800000	None	2006.2331946911165
30820000	None	2004.0321744275145
30840000	1949.8251690844816	2003.2714573613464
30860000	None	2006.6863076450127
30880000	1957.9374652497806	2005.3605358638483
30900000	None	2004.4306950799719
30920000	None	2005.3554241646939
30940000	1958.3847155970197	2006.20619250503
30960000	1964.7441488416007	2001.2266470294799
30980000	1954.239173684783	1997.1505745261406
31000000	1954.9829783845285	2004.029989356356
31020000	None	2003.5859045679067
31040000	1957.671382718534	2003.4369458715073
31060000	1961.3016441984903	2004.57631150452
31080000	1947.544667718742	2003.174927094273
31100000	None	2002.6752393238937
31120000	1950.8704573505163	2004.4257437690014
31140000	1948.0338743529812	2002.3343985353347
31160000	1936.529182927388	2001.990152323736
31180000	1930.6420459197582	1987.6858290364758
31200000	None	2000.314699368073
31220000	None	1992.3482871308254
31240000	1946.0237281454195	1995.3536590394315
31260000	1946.4019225278228	1993.8159629802437
31280000	1953.487730993283	2004.502136215314
31300000	None	2004.9294913616516
31320000	None	2005.4403287158939
31340000	1961.8439076518969	2004.7266130532457
31360000	1957.2962491250066	2004.473856240911
31380000	1963.4674924932783	2006.1754191665873
31400000	None	2005.8100451071098
31420000	None	2005.569045755998
31440000	None	2003.8444433280752
31460000	1958.1217192518056	2005.072736547122
31480000	None	2003.3964997533396
31500000	None	2002.5394417243187
31520000	None	1994.9404607597971
31540000	None	2001.5159749925201
31560000	None	2002.3734536843965
31580000	1943.1604601329473	2002.4970139457243
31600000	None	2004.144425680882
31620000	1950.5601107345558	2003.9042032297473
31640000	1957.5228778903459	2004.31214381582
31660000	1953.0246834504521	1998.223514707015
31680000	1953.4626738319212	2002.8585440982517
31700000	None	2004.997198611879
31720000	None	2004.2564005726329
31740000	1957.74903768023	2005.4408199060201
31760000	None	2005.8199849695636
31780000	None	2005.7222375176802
31800000	None	2005.1089275696206
31820000	1963.9431062461836	2006.3157791436247
31840000	None	2005.221780597291
31860000	1960.1425234964481	2005.6238140151324
31880000	None	2004.9097384876782
31900000	1960.1803549719052	1999.7570596112296
31920000	1959.6403481086966	2000.0887159104332
31940000	1958.2274869772755	2000.8723455303102
31960000	1944.2981554101184	2003.9491504373352
31980000	1937.4874196188584	2000.7871296620904
32000000	1939.0540292868316	2000.8459661245436
32020000	None	2001.7175332351717
32040000	1938.0745666405694	2001.4041467892098
32060000	1938.2679912647188	2001.595124408457
32080000	1950.8128386601088	2002.2880695146312
32100000	1951.5000572665683	2003.2639503272712
32120000	None	2000.1906908468243
32140000	1942.9648557200753	2001.077073619805
32160000	1933.5176601820708	2000.8446170876775
32180000	None	2000.042004266687
32200000	1925.0722169617507	1999.5262765677535
32220000	1934.177256545033	1999.1771534630147
32240000	1923.6076640757567	1999.5937426495063
32260000	1940.2969119160507	2000.4971997976804
32280000	1939.403152058903	2000.6840124374744
32300000	1934.3599235593808	1999.4644702788148
32320000	1945.1048954788057	2002.5889856232031
32340000	1932.7745945611523	2002.8192021575164
32360000	None	2002.0996642349473
32380000	None	2004.0018900056457
32400000	1959.6989110771467	2005.1440358733444
32420000	None	2003.927733874811
32440000	None	2005.3412564783357
32460000	1943.918615751421	2003.4399587829969
32480000	1944.3284837436593	2002.2996557666404
32500000	1953.791858213504	2004.8779572253206
32520000	1959.283393351905	2005.2115149724677
32540000	1958.5031303489895	2004.261029650982
32560000	1956.8478094818993	2005.206586635786
32580000	None	2003.5832277282946
32600000	None	2005.686394373179
32620000	1957.8551699369796	2006.016180202743
32640000	1957.1309364463116	2004.9168196011183
32660000	None	2003.5268357767577
32680000	1945.849584201534	1996.9686070928574
32700000	None	1992.6964924998447
32720000	None	2005.0279588514645
32740000	1959.8807458215563	2004.4890285407878
32760000	1961.2541626036189	2004.712110375809
32780000	None	2003.204883818289
32800000	None	2003.2278648245422
32820000	None	2006.7466021877306
32840000	1960.6521392669547	2005.5835674243497
32860000	None	2005.677281034225
32880000	None	2006.2046671618807
32900000	None	2006.4677023696427
32920000	None	2007.3435370135
32940000	None	2006.4687823513611
32960000	None	2007.4324283290503
32980000	1967.381833315247	2006.8381379532673
33000000	1959.1711900966275	2001.2216895876397
33020000	1962.3971064514024	2000.793005103563
33040000	1956.3019933599032	1997.4206417360188
33060000	1961.531711499833	2006.0120329711692
33080000	1952.6416709712867	2004.2579402429658
33100000	None	2003.8167485171898
33120000	1959.818986440915	2005.7656019659582
33140000	1948.458852522498	2003.814330291029
33160000	1949.2023711973852	2001.533935232208
33180000	None	2001.1816258269876
33200000	None	2002.5309668569
33220000	None	2002.0516989081682
33240000	None	2001.7879288847053
33260000	1937.429963968594	1999.786956498552
33280000	1930.7401607685026	1999.470760601761
33300000	1932.03387736188	1999.1513438018787
33320000	1932.9305173256746	1999.5867175268759
33340000	None	2000.6360448474202
33360000	None	2002.7220589479493
33380000	1943.2658503534199	2002.5255843633852
33400000	None	2001.2613820977044
33420000	None	2001.067506374818
33440000	1954.0112682832628	2002.7252037539097
33460000	1954.2664332082295	2003.7793641984108
33480000	1946.7423299075017	2003.5366616530673
33500000	1951.940351195413	2004.2071725341193
33520000	1945.1444249431308	2003.885263508154
33540000	None	2003.4943990792735
33560000	1939.313585929676	2002.9974264627033
33580000	None	2002.8595682009748
33600000	1944.8117735407034	2002.7508886518808
33620000	1955.9632525687093	2005.8120322180641
33640000	1941.0935697529328	2002.2615353718697
33660000	1943.1372182087864	1994.3258308904096
33680000	1949.0708963647985	1997.214497830554
33700000	None	2000.1831003415907
33720000	1946.9681009322424	2002.4952430629223
33740000	None	2000.485443725478
33760000	None	2000.8709298011727
33780000	1952.2639458490132	2003.3086419676456
33800000	1953.506636393662	2004.2684637899756
33820000	1953.7398630762252	2003.7497112089172
33840000	1936.9595184226237	2003.0566726707848
33860000	1949.081703755691	2002.028690431668
33880000	1953.6369720627936	2003.749747824258
33900000	1948.292129365088	2003.0063731857806
33920000	None	2005.337688473934
33940000	None	2005.3343765735724
33960000	None	2004.2004052989869
33980000	None	2002.1910694983735
34000000	1947.3104965307878	1996.0384782957265
34020000	None	1995.1690990375707
34040000	1936.1784353041921	2001.294290410509
34060000	None	2001.5005067785285
34080000	1945.6098730039291	2002.3416839737597
34100000	1930.049775012422	2000.2251126655792
34120000	1930.2472922529885	2000.0931901529125
34140000	None	1999.4322169264326
34160000	None	1990.738468910935
34180000	1934.9833912361219	1987.967473457499
34200000	None	1999.833953194081
34220000	1936.061602941825	1999.1025031961274
34240000	1937.0992420656733	2000.2760240212972
34260000	1939.3273468053994	2001.6572457672523
34280000	1936.1603914818259	2000.5594271653
34300000	1947.3063503460062	2002.9952556452172
34320000	None	2003.8169350453736
34340000	None	2000.4529101482026
34360000	None	1996.4305678928074
34380000	1942.6304633824934	1995.1293525233236
34400000	1946.6602490082062	1995.7540884255122
34420000	1949.719635101355	2003.6680793308801
34440000	1949.300834079085	2001.849008980433
34460000	None	1999.651379139674
34480000	1949.455532919921	2000.2769189970863
34500000	1941.204796516635	1997.1195272322434
34520000	1922.5482983704983	1993.980169522823
34540000	1953.6848188392187	1999.5453877808204
34560000	None	1999.7825513777207
34580000	None	1999.2594231131225
34600000	1936.206606071647	1996.0481134379893
34620000	1935.2958083285857	1991.5512980767014
34640000	1939.9803680108535	1992.5188878082747
34660000	None	2000.2114285948926
34680000	None	2000.7305717151883
34700000	1932.8741734635178	1998.6865789340006
34720000	None	1986.8942837668096
34740000	1911.7341845258666	1996.7298758594413
34760000	None	1994.1225480748024
34780000	1944.6512893539125	1994.4355084351112
34800000	None	1995.3298544162305
34820000	1951.8446997934604	2003.9283655747615
34840000	1958.7347409970268	2003.9815696753774
34860000	1943.1408460108034	2002.4112213493443
34880000	1943.2657843508473	2001.9980700543906
34900000	None	2005.47641742072
34920000	None	2002.9166221422993
34940000	1932.611339704711	2001.1770947444825
34960000	1934.83434581662	2002.083834813398
34980000	None	2003.8876892345409
35000000	None	2000.4334118816278
35020000	None	2001.5624535722177
35040000	None	2002.4783757035634
35060000	None	2003.6216667541485
35080000	None	1999.1559325524559
35100000	1930.1189586171126	1997.9114834657216
35120000	1941.9788112407928	2003.3981115045467
35140000	1950.3068579584226	2004.505321292279
35160000	None	2004.6281426242513
35180000	None	2003.7811871976953
35200000	1945.399925202576	2002.9411047544088
35220000	None	2004.4341274978494
35240000	None	2002.9296920553604
35260000	None	2004.2007655270324
35280000	1950.6253872986224	2004.0985602332762
35300000	None	2003.224094502334
35320000	None	2003.7621081579039
35340000	None	2001.107876010285
35360000	1944.9187501651963	1995.6388416737796
35380000	None	2002.0442172616354
35400000	None	2003.87717974719
35420000	1947.0455860961547	2003.5244616340663
35440000	1944.455857908626	1995.4222706930339
35460000	None	2003.2589749020528
35480000	None	2004.055332740677
35500000	None	2000.3960426341687
35520000	None	2001.0653543069686
35540000	1944.5967896299894	2002.8522760526398
35560000	1942.4392030295196	2000.911304339222
35580000	1943.8657391261254	1990.7316558468492
35600000	None	2000.1814198422621
35620000	None	1999.2060943730592
35640000	1927.4812909070024	1988.5886684336458
35660000	None	1999.9077227178636
35680000	None	1999.9523000577842
35700000	None	1999.4086727159317
35720000	1940.8408131657484	2001.6421765946209
35740000	1942.8194957963017	2002.7312693351498
35760000	1950.039303701702	2002.4253351281543
35780000	None	1999.8314635177237
35800000	None	2003.039244713508
35820000	None	2004.6918657517056
35840000	None	2003.9673613482705
35860000	1949.7152535245966	2003.7453513620394
35880000	1947.7994346223995	2003.6385423976396
35900000	None	2003.7436529100328
35920000	None	2003.5054325782098
35940000	1967.503843735427	2006.9883446534864
35960000	1964.732074317051	2006.9731580860027
35980000	1973.8936345905638	2007.352185836197
36000000	1968.270345227236	2007.2326533389612
36020000	1964.8504091665009	2006.945510088395
36040000	1966.9211433146038	2007.2798110480198
36060000	1966.5799213459936	2001.8430515988932
36080000	1965.330139651892	2002.5860728493724
36100000	None	2006.9567749791672
36120000	None	2000.5654287129942
36140000	1960.7459553954168	2006.3103288057328
36160000	None	2005.737912135558
36180000	None	2005.5948510251724
36200000	None	2005.8837464475048
36220000	None	2005.697423478205
36240000	None	2004.1898266968615
36260000	None	2005.0292481812494
36280000	None	2003.7269297798384
36300000	1950.0828534615252	2002.7528516126724
36320000	1950.043402495557	2004.2293663270711
36340000	1952.6794616347252	2005.3725860931788
36360000	1953.1987644234216	1998.5168536222336
36380000	1959.4369308533658	2005.1417133766583
36400000	None	2001.7662739572456
36420000	None	2004.3535233988111
36440000	None	2005.140021223935
36460000	1962.7053300285525	2005.137987311996
36480000	1960.9996705138196	2005.0870323988827
36500000	1962.4194602590298	2006.4880465631172
36520000	None	2005.4669193947639
36540000	None	1998.3084531365416
36560000	None	1993.729835232444
36580000	None	2003.348465773726
36600000	1946.5668737771973	1995.8317717772206
36620000	1942.7544825704992	2002.4455994773164
36640000	None	2001.5049614391075
36660000	None	2003.6109572971925
36680000	1953.1953531341649	2003.411247085294
36700000	1946.9271704033663	2003.6577477688843
36720000	None	2003.5855436998938
36740000	None	1999.2405791886492
36760000	1935.2199462241922	1999.472319849327
36780000	None	2001.5756102412583
36800000	1935.9394185040376	1999.6507908618928
36820000	1935.276442821374	2000.106150838057
36840000	1921.0016586053357	1997.077274722728
36860000	1944.265796218416	1998.4100812586685
36880000	1928.0615494659824	1999.0053821389538
36900000	None	1999.1508904600807
36920000	1928.500085392468	1998.462851518531
36940000	1939.750851770217	2001.4460902777334
36960000	None	2002.9024323429628
36980000	1955.8362770315287	2004.3063831178515
37000000	1959.822305251147	2005.984762774917
37020000	None	2006.9164302303855
37040000	None	2007.4767828238182
37060000	1975.3705258529797	2005.0874802389176
37080000	1969.869866700472	2003.0944023327324
37100000	None	2007.1034484541015
37120000	1972.043908720752	2007.161553601781
37140000	None	2006.4073699464964
37160000	1945.8171913471913	2002.3652342904
37180000	1938.6010971805654	1995.0087977256399
37200000	None	2003.5754322625953
37220000	None	2003.2632368931745
37240000	1949.7758232138895	2003.8072347080204
37260000	None	2003.5610901367095
37280000	None	2003.70986875265
37300000	1957.1794025732834	2005.0145651843698
37320000	1960.5435864912233	2005.949320070639
37340000	1959.8978337253336	2004.130804508545
37360000	1963.728027275466	2006.0261097399477
37380000	None	2004.4258525998937
37400000	None	2002.1672126054382
37420000	1959.9113313624198	2004.0727926852926
37440000	1955.4969234487928	2004.6608709898965
37460000	None	2004.391974465285
37480000	None	2003.0328388348657
37500000	1950.9851691180688	2002.4163097551366
37520000	1952.4815589985221	2002.7363994066363
37540000	None	2003.6542093948574
37560000	None	2004.9583976081633
37580000	1955.0074792772962	2003.6293108083319
37600000	None	2005.9348031940212
37620000	None	2004.2462513513858
37640000	None	2005.6802248650863
37660000	None	2006.449312435135
37680000	1965.3046580123357	2006.9271141709007
37700000	1959.9003963055795	2005.8199600097942
37720000	1961.5262486403833	2007.1778966578343
37740000	1956.7650678316409	2004.9078876699587
37760000	None	2004.838233597507
37780000	1957.9310609300455	2004.830524630389
37800000	None	2003.6002533000053
37820000	None	2003.2050875916182
37840000	1953.7204098818986	2005.0957563037407
37860000	None	2006.2592089494888
37880000	1961.6858394744177	2006.32042730767
37900000	1965.079640701812	2006.2969766268077
37920000	None	2005.2493280163076
37940000	1957.0580303360382	2005.165610199123
37960000	None	2003.0270483804359
37980000	1956.5867892748474	2002.0184108037906
38000000	1951.8322062345846	2004.7215300783062
38020000	None	1996.4993562306577
38040000	None	2001.1999543698557
38060000	None	2000.4143001198702
38080000	None	2000.9070040760682
38100000	1932.3517215243176	2001.6894002418285
38120000	None	2000.731375356659
38140000	None	2003.322921964639
38160000	1938.5123371922177	2002.3863676772949
38180000	1940.2823070167153	2001.1103146957716
38200000	1938.2173807080383	1991.9837837363345
38220000	None	1986.9503088764693
38240000	1947.5393392058375	2002.9187016326186
38260000	None	2000.2524826621109
38280000	None	2004.4777438807362
38300000	1952.2633081341528	2004.1160120412326
38320000	1950.9664967235803	2003.0151056557834
38340000	1958.9587533196523	2005.3748739296336
38360000	None	2004.9740273495458
38380000	1957.4664179611123	2004.6361614169818
38400000	None	2005.8187784135112
38420000	1957.622741467954	2005.197155279978
38440000	None	2004.4298254606972
38460000	None	2004.0300748474772
38480000	1955.2105288792463	2004.3067225432985
38500000	1954.5496814111318	2005.4066100356886
38520000	1958.1405350430227	2006.004988396355
38540000	1965.9929546685362	2006.3358767295845
38560000	None	2006.63408741946
38580000	None	2006.745945124686
38600000	None	1997.0650570401287
38620000	1955.2832728512656	1996.7808601395695
38640000	1961.0375753640153	2005.3056676759616
38660000	1969.0555553012061	2007.6515289577592
38680000	None	2006.7281619908294
38700000	1960.9152503329587	2005.1173480908126
38720000	None	2004.4566726114613
38740000	None	2004.8827739910018
38760000	1953.4198251561181	2005.0043398235593
38780000	None	2004.5944499851578
38800000	1958.5852786420037	2004.4631216872822
38820000	1964.324592372366	2006.6114836198988
38840000	None	2005.3224767826625
38860000	None	1996.6136881985274
38880000	1940.8319984162504	2002.201722801187
38900000	None	2002.0817298373695
38920000	1936.866392297683	2000.2237165475717
38940000	1939.0758081358638	2002.8396850424665
38960000	None	2003.9473352153313
38980000	1950.989787941609	2003.9681151512284
39000000	1957.6835552979658	2004.4800263191723
39020000	None	2004.5261031861044
39040000	1941.1131378174337	2002.1391090306004
39060000	1942.0624356779192	2000.7803162287505
39080000	None	1996.7730299909867
39100000	None	1998.109003992967
39120000	1940.3333123295242	1998.288094796468
39140000	None	1996.3304383111345
39160000	1928.4776413723284	1996.8372238329976
39180000	1926.1066381824078	1995.9677171560345
39200000	1916.4979993225916	1992.578755877646
39220000	None	1996.3893934297505
39240000	None	1998.6303232615996
39260000	None	1999.4579334969794
39280000	1918.9863568481983	1993.8771277842698
39300000	1923.3682960431772	1997.2405816927744
39320000	1929.5766863009367	1997.7305777316362
39340000	1932.3573973189034	1997.2047007031763
39360000	1932.6190720278323	1998.9010375949867
39380000	None	1997.483839107867
39400000	1933.5426154212428	1998.4409425075635
39420000	None	1996.5271474942108
39440000	1942.5137259146793	2001.3492912110446
39460000	1944.8368566589984	1999.9950310171748
39480000	1944.5356173316184	1999.9152012571633
39500000	1943.3347546254877	1999.754737432645
39520000	1946.3196502639391	1999.9963196282567
39540000	1952.814375191653	2001.1857361332766
39560000	1948.7679331040595	2000.934402605423
39580000	None	2003.639703817275
39600000	None	2003.8153621870633
39620000	1962.9558611556977	2004.1191297020894
39640000	1962.2239713009114	2004.1286751820794
39660000	1963.0400355419351	2005.717550958498
39680000	1961.0786828333196	2004.1545353633273
39700000	None	2004.7946442684672
39720000	1958.083887812053	2004.4695522974287
39740000	1960.375105154636	2004.9663783498213
39760000	None	2005.1809769671943
39780000	None	2004.857587058408
39800000	1944.9591404978335	1998.8661149089141
39820000	1954.4620993634044	1998.61432856276
39840000	None	2004.3865987141794
39860000	1942.6510108951024	2002.9793542616917
39880000	1957.2307369962036	2003.311601138131
39900000	1954.402150540644	1996.9586517328696
39920000	None	2004.5076021996865
39940000	1952.5290371832564	2002.8812327172031
39960000	1953.344278732165	2001.918210162834
39980000	1960.31247307226	2003.768912219304
40000000	1958.6505698242663	2004.5102346792698
40020000	1959.110400682043	2004.0201148136675
40040000	1959.5681883641337	2004.188909522654
40060000	1960.8098380535826	2004.189656285933
40080000	1956.9145791695914	2005.3922597173187
40100000	1955.6743330464562	2002.927416217169
40120000	None	2003.9936957924751
40140000	None	2005.9497619044366
40160000	1958.5669145210315	2004.4217576372455
40180000	1951.9112956991376	2002.2474967480234
40200000	1944.9519729019903	2001.863234395155
40220000	None	2003.3418178113757
40240000	1958.2996970611048	2004.035835781285
40260000	1946.296322530832	2000.080891881604
40280000	None	1999.9768303814972
40300000	None	2003.173873297871
40320000	None	2001.5383771066308
40340000	None	2000.3931220869163
40360000	None	2000.7773516586406
40380000	None	2000.8124069745509
40400000	1926.3099219492594	1995.4989617456913
40420000	1929.1058944363185	1998.2755342115724
40440000	1938.639263850543	1999.7076653229512
40460000	None	1998.0548697405095
40480000	1919.4455026911721	1996.770387347792
40500000	1923.832203598255	1997.3316110805251
40520000	1926.0896152288935	1994.9452462775112
40540000	1944.57078170056	1987.9936071544948
40560000	1948.4964828829009	2001.3716611413984
40580000	None	1993.5569604618363
40600000	1950.0544012213936	1993.567750300313
40620000	1947.2757008193018	2000.1589189606586
40640000	1949.4670080173426	2001.0286498733158
40660000	None	2000.4100871257135
40680000	1951.4771943706564	2002.9738545818966
40700000	None	2004.671394610686
40720000	None	2002.378911969275
40740000	1941.445966522656	2001.5483639725533
40760000	None	1999.355323527285
40780000	1927.044045330597	1999.176321372708
40800000	None	1999.4677436761694
40820000	None	2000.647986992804
40840000	None	2002.2695992810618
40860000	None	2003.1689408772304
40880000	1943.813402659608	2000.1374516886988
40900000	1944.086847846573	2002.3020425407688
40920000	None	1999.5216205478082
40940000	1941.2806411662652	2001.8169187773515
40960000	1926.4448547497736	1998.5348810569235
40980000	1924.9833150448296	1996.687145552225
41000000	None	2001.203644582883
